0,0
1,0
2,1
3,1
4,1
5,1
6,2
7,2
8,4
9,3
10,6
11,6
12,7
13,10
14,13
15,17
16,22
17,25
18,33
19,43
20,56
21,63
22,81
23,73
24,104
25,136
26,126
27,170
28,180
29,197
30,261
31,201
32,277
33,414
34,283
35,416
36,261
37,399
38,619
39,373
40,562
41,627
42,485
43,774
44,399
45,658
46,1047
47,497
48,862
49,377
50,670
51,1126
52,481
53,865
54,938
55,660
56,1172
57,457
58,846
59,1337
60,589
61,1094
62,386
63,759
64,1428
65,497
66,962
67,707
68,637
69,1233
70,402
71,836
72,1465
73,533
74,1079
75,343
76,715
77,1414
78,436
79,904
80,258
81,567
82,1172
83,341
84,728
85,1129
86,469
87,997
88,291
89,617
90,1222
91,392
92,821
93,231
94,501
95,1061
96,319
97,680
98,873
99,419
100,871
101,261
102,556
103,1091
104,339
105,728
106,204
107,429
108,929
109,290
110,619
111,171
112,377
113,809
114,240
115,501
116,863
117,312
118,652
119,205
120,433
121,911
122,299
123,606
124,213
125,415
126,835
127,286
128,575
129,618
130,408
131,769
132,292
133,550
134,1060
135,383
136,738
137,268
138,506
139,958
140,342
141,657
142,301
143,477
144,923
145,298
146,593
147,1146
148,381
149,776
150,247
151,508
152,999
153,319
154,656
155,207
156,417
157,847
158,253
159,538
160,781
161,338
162,714
163,190
164,435
165,921
166,253
167,569
168,139
169,325
170,754
171,199
172,443
173,148
174,252
175,581
176,151
177,337
178,749
179,197
180,462
181,112
182,257
183,615
184,148
185,347
186,82
187,202
188,485
189,116
190,286
191,581
192,149
193,357
194,78
195,195
196,476
197,95
198,249
199,45
200,132
201,341
202,56
203,160
204,79
205,79
206,230
207,36
208,120
209,324
210,59
211,165
212,17
213,66
214,205
215,26
216,91
217,10
218,33
219,129
220,19
221,62
222,197
223,27
224,100
225,9
226,37
227,121
228,21
229,61
230,6
231,26
232,93
233,13
234,39
235,43
236,21
237,68
238,14
239,37
240,96
241,15
242,45
243,13
244,31
245,79
246,16
247,41
248,6
249,20
250,49
251,6
252,32
253,72
254,13
255,43
256,6
257,19
258,54
259,7
260,27
261,4
262,11
263,37
264,7
265,16
266,34
267,9
268,25
269,5
270,11
271,28
272,6
273,20
274,2
275,8
276,31
277,3
278,11
279,3
280,4
281,14
282,1
283,6
284,21
285,2
286,8
287,0
288,2
289,12
290,0
291,2
292,0
293,0
294,7
295,0
296,2
297,7
298,0
299,2
300,0
301,0
302,10
303,0
304,3
305,0
306,2
307,10
308,2
309,3
310,0
311,2
312,7
313,0
314,3
315,7
316,0
317,3
318,0
319,0
320,4
321,0
322,2
323,0
324,1
325,4
326,0
327,0
328,3
329,0
330,1
331,0
332,0
333,3
334,0
335,1
336,0
337,0
338,1
339,0
340,1
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,1
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,0
360,0
361,0
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,0
371,0
372,0
373,0
374,0
375,0
376,0
377,0
378,0
379,0
380,0
381,0
382,0
383,0
384,0
385,0
386,0
387,0
388,0
389,0
390,0
391,0
392,0
393,0
394,0
395,0
396,0
397,0
398,0
399,0
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,0
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,0
498,0
499,0
500,0
501,0
502,0
503,0
504,0
505,0
506,0
507,0
508,0
509,0
510,0
511,0
512,0
513,0
514,0
515,0
516,0
517,0
518,0
519,0
520,0
521,0
522,0
523,0
524,0
525,0
526,0
527,0
528,0
529,0
